other apple	0.05661667480641031	0.05600843248191087	6.082423244994411E-4
new apple	0.05495998193104988	0.0548587038974117	1.0127803363818207E-4
apple by	0.052745391355516244	0.05256108775086626	1.8430360464998844E-4
love apple	0.052410539642607466	0.05179577522968586	6.147644129216057E-4
apple aphid	0.052396976469359625	0.05141322612632744	9.837503430321873E-4
bitter apple	0.051579322122308285	0.0510307491505356	5.485729717726906E-4
apple out	0.0508265361833141	0.050266013695345925	5.605224879681727E-4
apple growing	0.050787498492238625	0.049501573169969726	0.0012859253222689002
apple without	0.050065970224979314	0.049119464886794854	9.465053381844582E-4
are apple	0.04925523284803139	0.04873743200977365	5.178008382577365E-4
oak apple	0.04874477433148629	0.047210066209922345	0.0015347081215639404
rosy apple	0.04784849291053241	0.04682841917837971	0.0010200737321527018
apple can	0.046697736546535876	0.04682841917837971	-1.306826318438352E-4
apple rings	0.04622610850179737	0.04568395460388269	5.421538979146774E-4
real apple	0.04574231190900017	0.04492138176980904	8.209301391911307E-4
every apple	0.04311832960699688	0.042635659921468186	4.8266968552869487E-4
apple when	0.04300286909738032	0.042635659921468186	3.6720917591213443E-4
apple dumpling	0.04232897225787329	0.042635659921468186	-3.0668766359489636E-4
apple red	0.040905789719839984	0.04111356696685965	-2.0777724701966834E-4
apple wine	0.04061470418417266	0.040733265925501375	-1.1856174132871745E-4
famous apple	0.04008382456236702	0.03921297501688622	8.708495454807977E-4
apple jack	0.04002460849984559	0.039592909064137385	4.316994357082068E-4
were apple	0.03949743934898755	0.03921297501688622	2.8446433210132735E-4
eating apple	0.03811709572707354	0.03769418688271843	4.229088443551086E-4
forbidden apple	0.0380470627105684	0.037314731465838594	7.323312447298061E-4
apple does	0.036780811940635046	0.036556117271477076	2.2469466915797155E-4
apple falling	0.035656107085594406	0.03541895266396091	2.371544216334975E-4
poisoned apple	0.03554293852056388	0.035797905266781276	-2.549667462173977E-4
apple maggot	0.03547090239140959	0.035797905266781276	-3.2700287537168666E-4
rw apple	0.034965820825056886	0.03541895266396091	-4.531318389040264E-4
apple grower	0.03473411160687597	0.03428272135060853	4.5139025626744317E-4
dutch apple	0.0345976179920939	0.03428272135060853	3.14896641485364E-4
woolly apple	0.03431925925030874	0.033525767096997935	7.934921533108007E-4
apple dealer	0.0337959445365061	0.03390419012753649	-1.0824559103039164E-4
word apple	0.033563320547386935	0.033147453447969426	4.1586709941750835E-4
flowering apple	0.03328017708001176	0.03276925039585081	5.109266841609512E-4
apple time	0.0328931937335599	0.03201318108144421	8.800126521156945E-4
rose apple	0.03237769759076288	0.03201318108144421	3.6451650931867415E-4
apple prices	0.03210565554187647	0.03050242624323482	0.0016032292986416495
fine apple	0.031838652155550345	0.030879938593253817	9.58713562296532E-4
apple institute	0.03170500338651057	0.030879938593253817	8.25064793256755E-4
gnarled apple	0.03155732925473534	0.030879938593253817	6.773906614815192E-4
apple bobbed	0.030608804403003394	0.030879938593253817	-2.71134190250421E-4
commercial apple	0.030514520221922217	0.030125033818009746	3.894864039124717E-4
sugar apple	0.030443502545340357	0.030125033818009746	3.184687273306126E-4
winter apple	0.03036399796063468	0.02974776278014817	6.162351804865111E-4
into apple	0.03010735134834066	0.030125033818009746	-1.7682469669085847E-5
apple family	0.029880860824279275	0.02974776278014817	1.3309804413110798E-4
apple were	0.029860239882229037	0.02974776278014817	1.1247710208086634E-4
apple so	0.029010496530335758	0.028616693166368584	3.938033639671757E-4
apple good	0.028413154020439414	0.026358046211702277	0.0020551078087371367
about apple	0.027621576180636133	0.027863282197121936	-2.4170601648580212E-4
apple fruits	0.027460507673857253	0.026734152507782726	7.263551660745266E-4
have apple	0.027280869522156994	0.02711039515767686	1.704743644801346E-4
apple turnovers	0.026903530654312714	0.026734152507782726	1.693781465299858E-4
particular apple	0.02649181774968174	0.025982078163359425	5.097395863223158E-4
few apple	0.02626875636007118	0.025982078163359425	2.866781967117538E-4
dorrian apple	0.026017661056201655	0.025606250310033298	4.114107461683561E-4
apple salad	0.02579096717531291	0.025982078163359425	-1.9111098804651397E-4
gold apple	0.02562307280350417	0.02523056465464514	3.9250814885902837E-4
noon apple	0.025412312684676124	0.02447962824223816	9.326844424379637E-4
when apple	0.025321685235479743	0.025982078163359425	-6.603929278796811E-4
apple corer	0.02518572717920357	0.02523056465464514	-4.483747544156918E-5
apple woman	0.025006136604526323	0.02447962824223816	5.265083622881625E-4
apple flavor	0.024712501438135494	0.024104381791770955	6.08119646364539E-4
fatal apple	0.024677688942596924	0.024104381791770955	5.733071508259672E-4
apple peel	0.024517856238881648	0.024855023258177903	-3.371670192962536E-4
beautiful apple	0.024438732079152235	0.024104381791770955	3.343502873812783E-4
apple could	0.02431505597749743	0.02447962824223816	-1.645722647407326E-4
balsam apple	0.023709473091604573	0.0233543436611808	3.551294304237719E-4
against apple	0.02351402801182037	0.022979556694455505	5.344713173648654E-4
apple association	0.02330117860309339	0.021856154066027714	0.0014450245370656763
apple bough	0.02296657054294477	0.022230459306503535	7.361112364412366E-4
apple we	0.022908745052206234	0.022604927726699836	3.038173255063977E-4
under apple	0.022845465989055114	0.022604927726699836	2.405382623552787E-4
apple while	0.02279768146390522	0.022604927726699836	1.9275373720538272E-4
apple brown	0.02264420628503248	0.022604927726699836	3.9278558332645545E-5
apple did	0.022567965770695007	0.022604927726699836	-3.696195600482885E-5
york apple	0.022536190788908395	0.021856154066027714	6.800367228806814E-4
apple day	0.022472881110255687	0.022230459306503535	2.4242180375215073E-4
made apple	0.022120413650891364	0.022230459306503535	-1.1004565561217191E-4
apple not	0.021168596762487238	0.02073424508787896	4.343516746082767E-4
american apple	0.021108055517889867	0.021108044096098188	1.1421791677918871E-8
fragrant apple	0.02109035064321886	0.02036062071172521	7.297299314936499E-4
be apple	0.020907680506925024	0.02073424508787896	1.7343541904606623E-4
apple seedlings	0.020820234724505792	0.02036062071172521	4.596140127805823E-4
fruit apple	0.020565369772358465	0.02036062071172521	2.047490606332552E-4
cup apple	0.02028346763682368	0.021108044096098188	-8.245764592745092E-4
called apple	0.020145520553086067	0.02036062071172521	-2.1510015863914395E-4
apple pickers	0.019537329593019494	0.019613908444075397	-7.657885105590363E-5
malay apple	0.019428267854342117	0.018867933642642963	5.603342116991521E-4
apple charlotte	0.01939123832556058	0.01924082713668246	1.5041118887812097E-4
all apple	0.019339208918574987	0.019613908444075397	-2.746995255004111E-4
apple again	0.019324404136265214	0.018867933642642963	4.564704936222526E-4
but apple	0.019257569835337083	0.019613908444075397	-3.563386087383156E-4
wormy apple	0.01922015169651183	0.018867933642642963	3.522180538688664E-4
best apple	0.01890136420115071	0.018867933642642963	3.3430558507746246E-5
apple culture	0.018773567161225895	0.018122724685252944	6.50842475972952E-4
pale apple	0.01857177696737709	0.018122724685252944	4.4905228212414373E-4
apple jam	0.0183335209682856	0.018122724685252944	2.1079628303265587E-4
between apple	0.01830255011943627	0.018495231574193305	-1.926814547570339E-4
standard apple	0.018247493481683728	0.018495231574193305	-2.4773809250957683E-4
russet apple	0.018189267283890215	0.01775041687992757	4.3885040396264655E-4
apple wedges	0.018067534510891995	0.018122724685252944	-5.519017436094992E-5
cider apple	0.017957863529421976	0.01775041687992757	2.074466494944064E-4
apple spray	0.01788206229327288	0.017378312221706663	5.037500715662162E-4
pink apple	0.017852500154675446	0.017378312221706663	4.741879329687842E-4
apple doth	0.017715706562512513	0.01700641494342778	7.092916190847325E-4
processed apple	0.017704404350829355	0.01663472945808919	0.0010696748927401657
grated apple	0.01731504386897663	0.017378312221706663	-6.32683527300342E-5
apple country	0.017057201728709677	0.01700641494342778	5.078678528189724E-5
apple stuck	0.01692553333204551	0.01663472945808919	2.9080387395632133E-4
apple carts	0.016783079851925498	0.01663472945808919	1.4835039383630943E-4
not apple	0.016727793262651527	0.01663472945808919	9.306380456233806E-5
cashew apple	0.016702467261603755	0.01663472945808919	6.773780351456718E-5
apple festival	0.01662001693662893	0.01663472945808919	-1.4712521460260557E-5
apple packing	0.01654251198140522	0.015892012490593684	6.504994908115368E-4
apple vendors	0.016432447633466497	0.015892012490593684	5.40435142872812E-4
polished apple	0.016414569447008344	0.015892012490593684	5.225569564146594E-4
apple buds	0.01637549024802729	0.015892012490593684	4.834777574336061E-4
diced apple	0.0158667509477012	0.015892012490593684	-2.526154289248227E-5
lovely apple	0.015618555590621705	0.015150200700137336	4.6835489048436955E-4
hundred apple	0.015602577299855102	0.015150200700137336	4.5237659971776654E-4
apple pyrus	0.015576067376395254	0.014409337222272762	0.001166730154122493
apple itself	0.015462635773515693	0.015520990846360072	-5.8355072844379616E-5
sliced apple	0.015435689735945578	0.015520990846360072	-8.53011104144942E-5
apple season	0.015426163500075137	0.015150200700137336	2.7596279993780153E-4
apple marketing	0.015308909624290316	0.014779647564812672	5.292620594776443E-4
planting apple	0.015225842272923945	0.015150200700137336	7.564157278661007E-5
apple rose	0.015149971311837167	0.014779647564812672	3.703237470244941E-4
cooking apple	0.015095617210602172	0.015150200700137336	-5.458348953516444E-5
roasted apple	0.01492222970422147	0.014409337222272762	5.12892481948708E-4
apple polishers	0.014879639751479906	0.014409337222272762	4.703025292071439E-4
apple computer	0.014869744181382316	0.01700641494342778	-0.002136670762045465
apple left	0.014867101967644967	0.014779647564812672	8.745440283229414E-5
apple under	0.014860572321142095	0.014779647564812672	8.09247563294217E-5
apple if	0.014771673693110351	0.014779647564812672	-7.973871702321892E-6
apple grows	0.014735905651511824	0.014409337222272762	3.265684292390627E-4
apple face	0.01464625961232664	0.014409337222272762	2.3692239005387871E-4
upon apple	0.014375840803764929	0.013669469511260881	7.063712925040472E-4
mammee apple	0.014343950502574145	0.014039275743586835	3.046747589873096E-4
apple looks	0.014314075214128098	0.014039275743586835	2.747994705412625E-4
those apple	0.014041426587306057	0.014039275743586835	2.1508437192224127E-6
apple stock	0.01395126001161233	0.014039275743586835	-8.801573197450601E-5
apple mildew	0.01381814612631862	0.012930650023145793	8.874961031728281E-4
chopped apple	0.013796223468078237	0.014039275743586835	-2.4305227550859687E-4
favorite apple	0.013749189333578804	0.013669469511260881	7.971982231792285E-5
apple branch	0.013707811104036068	0.013669469511260881	3.834159277518697E-5
own apple	0.013526140565865577	0.013669469511260881	-1.4332894539530365E-4
mountain apple	0.013509538304872669	0.013669469511260881	-1.5993120638821239E-4
shiny apple	0.013478674353069675	0.013299925243835713	1.7874910923396234E-4
apple scald	0.013469333389343219	0.012930650023145793	5.38683366197426E-4
apple tapioca	0.013410700611852651	0.012930650023145793	4.800505887068583E-4
only apple	0.013248707979469984	0.013299925243835713	-5.121726436572775E-5
corner apple	0.013205387331841777	0.012561651324608675	6.437360072331017E-4
apple variety	0.013162327529147304	0.012930650023145793	2.3167750600151192E-4
add apple	0.013091758116187667	0.013299925243835713	-2.0816712764804585E-4
several apple	0.013050065718412374	0.012930650023145793	1.1941569526658136E-4
over apple	0.012883198758598268	0.012930650023145793	-4.74512645475256E-5
round apple	0.01274868938788273	0.012561651324608675	1.8703806327405415E-4
apple being	0.012672774534583806	0.012561651324608675	1.1112320997513006E-4
apple peels	0.012568316408506842	0.012561651324608675	6.665083898167146E-6
apple over	0.012511789449404072	0.012561651324608675	-4.986187520460395E-5
wood apple	0.01245155672265229	0.01219293705097835	2.5861967167393996E-4
apple seemed	0.012418956389170581	0.01219293705097835	2.2601933819223267E-4
per apple	0.012382955177618615	0.01219293705097835	1.9001812664026592E-4
sorb apple	0.01229710994177211	0.011824515570072244	4.725943716998672E-4
apple there	0.012220806135291222	0.01219293705097835	2.7869084312872073E-5
hoar apple	0.01212803042766488	0.011088587042131424	0.0010394433855334566
apple placed	0.012096660399286639	0.011824515570072244	2.721448292143957E-4
four apple	0.011936253088018663	0.011824515570072244	1.1173751794641951E-4
apple between	0.011866963737472981	0.011824515570072244	4.2448167400738654E-5
apple one	0.011836207618885567	0.011824515570072244	1.1692048813324333E-5
most apple	0.011675466839504194	0.011824515570072244	-1.4904873056804853E-4
apple crops	0.011613017833589048	0.011456395757074536	1.566220765145129E-4
us apple	0.011552542250584294	0.011456395757074536	9.614649350975712E-5
brown apple	0.011550156377657531	0.011456395757074536	9.376062058299467E-5
sized apple	0.011540787686180713	0.011456395757074536	8.43919291061775E-5
twisted apple	0.011480037696764587	0.011088587042131424	3.914506546331639E-4
apple foliage	0.01143883537987088	0.011088587042131424	3.502483377394555E-4
french apple	0.011348987265392445	0.011456395757074536	-1.0740849168209121E-4
concentrated apple	0.011299371288815759	0.011088587042131424	2.1078424668433514E-4
rich apple	0.011214130815073407	0.011088587042131424	1.255437729419829E-4
apple peeler	0.011171932610184468	0.011088587042131424	8.334556805304363E-5
fermented apple	0.011169621295786667	0.011088587042131424	8.103425365524246E-5
apple grain	0.011159624819575093	0.010353943731425343	8.05681088149751E-4
eat apple	0.011098017422234784	0.011088587042131424	9.43038010335953E-6
including apple	0.011079654415460292	0.011456395757074536	-3.7674134161424345E-4
silver apple	0.011038431197995227	0.011088587042131424	-5.015584413619551E-5
apple stuffing	0.01102373513343008	0.011088587042131424	-6.48519087013452E-5
apple paring	0.011005755401055974	0.010721099464092734	2.8465593696324E-4
apple producers	0.01079196524359349	0.010721099464092734	7.08657795007548E-5
persian apple	0.010683736217924462	0.010353943731425343	3.2979248649911874E-4
apple twig	0.01058980239276193	0.010353943731425343	2.3585866133658568E-4
nice apple	0.010442351557271532	0.010353943731425343	8.840782584618856E-5
out apple	0.01037222465809368	0.010353943731425343	1.8280926668336176E-5
total apple	0.01036201045356969	0.009987131291536226	3.7487916203346407E-4
central apple	0.01036201045356969	0.009987131291536226	3.7487916203346407E-4
apple back	0.01033509899537019	0.010353943731425343	-1.88447360551523E-5
fretted apple	0.01032994080648185	0.009987131291536226	3.428095149456238E-4
flavored apple	0.010323947059816905	0.009987131291536226	3.3681576828067933E-4
spreading apple	0.01019744094575124	0.009987131291536226	2.1030965421501478E-4
original apple	0.01015475792207905	0.010353943731425343	-1.991858093462931E-4
apple more	0.010149150380733144	0.009987131291536226	1.6201908919691904E-4
apple business	0.010051333646491308	0.009987131291536226	6.420235495508195E-5
apple parer	0.010040402893425207	0.009987131291536226	5.327160188898184E-5
smooth apple	0.010030726401426998	0.00962067441000869	4.100519914183082E-4
transparent apple	0.009953413294076344	0.00962067441000869	3.32738884067655E-4
hollow apple	0.009935687422592389	0.00962067441000869	3.1501301258369965E-4
grown apple	0.009861248620298642	0.00962067441000869	2.4057421028995262E-4
headed apple	0.009817355834460615	0.00962067441000869	1.9668142445192528E-4
whose apple	0.0097927476126048	0.00962067441000869	1.7207320259610958E-4
indian apple	0.00974940761056338	0.00962067441000869	1.2873320055468995E-4
near apple	0.009719666796833866	0.00962067441000869	9.899238682517654E-5
apple island	0.009712096015601215	0.00962067441000869	9.142160559252498E-5
greening apple	0.00971153298624328	0.009254586261589842	4.569467246534374E-4
apple producing	0.009596452100451949	0.009254586261589842	3.4186583886210706E-4
apple village	0.009480691525644945	0.009254586261589842	2.2610526405510292E-4
juice apple	0.009477025648878474	0.00962067441000869	-1.4364876113021565E-4
apple crates	0.00946584749856973	0.00962067441000869	-1.5482691143895984E-4
apple remains	0.009460303708509159	0.009254586261589842	2.057174469193173E-4
apple tastes	0.00942722152571026	0.009254586261589842	1.7263526412041809E-4
apple severed	0.009400237555866088	0.008888881035192206	5.113565206738811E-4
apple salesmen	0.009374019863574633	0.008888881035192206	4.851388283824256E-4
plant apple	0.00935537280770778	0.009254586261589842	1.0078654611793704E-4
apple seller	0.009345122301666281	0.009254586261589842	9.053604007643891E-5
apple frae	0.009318493284868636	0.008888881035192206	4.2961224967643025E-4
cedar apple	0.00930775423924848	0.009254586261589842	5.316797765863767E-5
candy apple	0.009189498186489469	0.00962067441000869	-4.311762235192205E-4
apple never	0.009188031229995184	0.009254586261589842	-6.655503159465879E-5
de apple	0.009177821768587157	0.008888881035192206	2.8894073339494954E-4
apple consumption	0.009172229669725824	0.008888881035192206	2.833486345336173E-4
ate apple	0.00903535727955809	0.008888881035192206	1.4647624436588268E-4
dripping apple	0.009018378831450891	0.008523574055716434	4.948047757344575E-4
apple insects	0.009004724577495276	0.008523574055716434	4.8115052177884253E-4
apple capital	0.008959031155700884	0.008888881035192206	7.015012050867698E-5
apple bright	0.008947561940137497	0.008888881035192206	5.868090494529121E-5
apple king	0.00894616864377782	0.008523574055716434	4.225945880613867E-4
apple appears	0.008943118287644637	0.008888881035192206	5.42372524524313E-5
perfect apple	0.008922017693255416	0.008888881035192206	3.313665806320973E-5
among apple	0.00887766277288198	0.008888881035192206	-1.1218262310226034E-5
apple sucker	0.008826257738315321	0.008158681926205068	6.67575812110253E-4
singing apple	0.008820021567376496	0.008523574055716434	2.964475116600616E-4
dorian apple	0.008820021567376496	0.008523574055716434	2.964475116600616E-4
early apple	0.008819107703323203	0.008888881035192206	-6.977333186900282E-5
while apple	0.008738651082944866	0.008888881035192206	-1.5022995224734062E-4
apple going	0.00873359556609715	0.008523574055716434	2.1002151038071551E-4
ten apple	0.00873359556609715	0.008523574055716434	2.1002151038071551E-4
cream apple	0.008609867036362644	0.008523574055716434	8.629298064621054E-5
apple halves	0.008602362196867077	0.008523574055716434	7.878814115064389E-5
drink apple	0.008576701174174053	0.008523574055716434	5.312711845761947E-5
cinnamon apple	0.008460041311433707	0.008523574055716434	-6.353274428272683E-5
apple sections	0.00842158531746144	0.008158681926205068	2.6290339125637196E-4
autumn apple	0.008390318958307367	0.008158681926205068	2.3163703210229874E-4
say apple	0.00838077879071788	0.008158681926205068	2.2209686451281103E-4
hedge apple	0.008295877576235454	0.008158681926205068	1.3719565003038553E-4
apple barrels	0.008262902514621914	0.008158681926205068	1.042205884168451E-4
hard apple	0.008175731927295635	0.008158681926205068	1.705000109056647E-5
england apple	0.008132408587376197	0.008158681926205068	-2.627333882887129E-5
apple plants	0.008090232086235888	0.007794222694754686	2.960093914812012E-4
important apple	0.008064440266191093	0.007794222694754686	2.70217571436406E-4
light apple	0.008025532108296221	0.007794222694754686	2.3130941354153556E-4
crisp apple	0.008017049124456109	0.008158681926205068	-1.4163280174896034E-4
sea apple	0.007963813082674857	0.007794222694754686	1.6959038792017E-4
both apple	0.00788515171468581	0.008158681926205068	-2.735302115192587E-4
third apple	0.007871216999204256	0.007794222694754686	7.699430444957033E-5
biggest apple	0.00786379332638766	0.007794222694754686	6.957063163297394E-5
apple root	0.007830037815063546	0.007794222694754686	3.581512030886076E-5
apple where	0.007825906043887972	0.007794222694754686	3.168334913328646E-5
apple eaten	0.007825906043887972	0.007794222694754686	3.168334913328646E-5
along apple	0.007801288649927551	0.007430216051823883	3.7107259810366866E-4
huge apple	0.007788382463568793	0.007794222694754686	-5.8402311858937014E-6
apple ripens	0.007763179094624088	0.007430216051823883	3.3296304280020536E-4
baking apple	0.00776239914602543	0.007794222694754686	-3.18235487292557E-5
apple size	0.007754646323814516	0.007430216051823883	3.244302719906325E-4
pure apple	0.007724526175304817	0.007794222694754686	-6.96965194498684E-5
orchard apple	0.007716536768511052	0.007430216051823883	2.863207166871692E-4
native apple	0.007696614666966357	0.007430216051823883	2.6639861514247466E-4
apple across	0.007667125873994954	0.007430216051823883	2.36909822171071E-4
apple drop	0.0076412876079443035	0.007430216051823883	2.110715561204204E-4
apple leafhopper	0.007627190771204815	0.007430216051823883	1.9697471938093195E-4
apple meringue	0.007618294796379303	0.007430216051823883	1.8807874455541995E-4
apple cakes	0.007568197451792783	0.007430216051823883	1.3798139996890077E-4
apple powder	0.007564798614977637	0.007430216051823883	1.3458256315375362E-4
miss apple	0.007423313153547998	0.007430216051823883	-6.902898275884617E-6
apple only	0.007402148707433267	0.007430216051823883	-2.806734439061514E-5
spy apple	0.007391399934887545	0.007066683565188967	3.2471636969857797E-4
larger apple	0.007391399934887545	0.007066683565188967	3.2471636969857797E-4
apple skins	0.00737192778110887	0.007430216051823883	-5.8288270715012813E-5
apple drying	0.0072933624728158605	0.007066683565188967	2.2667890762689385E-4
apple each	0.007169705216018135	0.007066683565188967	1.0302165082916805E-4
apple contains	0.007134403273035281	0.007066683565188967	6.771970784631484E-5
apple story	0.007110956163903649	0.007066683565188967	4.427259871468285E-5
apple pandowdy	0.007043974520852456	0.007066683565188967	-2.270904433651064E-5
take apple	0.00703172017007072	0.007066683565188967	-3.49633951182466E-5
fair apple	0.007030154271734482	0.006703648961980396	3.265053097540869E-4
spraying apple	0.006970836350245379	0.006703648961980396	2.671873882649831E-4
apple muffins	0.006962207937753725	0.007066683565188967	-1.044756274352412E-4
apple extract	0.006956821285886727	0.006703648961980396	2.5317232390633087E-4
budding apple	0.006950184926918965	0.006703648961980396	2.4653596493856897E-4
apple honey	0.0069366763033815075	0.007066683565188967	-1.3000726180745873E-4
canadian apple	0.006931568252951873	0.006703648961980396	2.2791929097147734E-4
apple press	0.0069267881590560606	0.007066683565188967	-1.398954061329064E-4
warm apple	0.006862836180185635	0.007066683565188967	-2.0384738500333165E-4
looking apple	0.006858869533180244	0.006703648961980396	1.5522057119984775E-4
thick apple	0.006850988525171536	0.006703648961980396	1.473395631911405E-4
tiny apple	0.006809561810377713	0.006703648961980396	1.0591284839731755E-4
half apple	0.006767982684434395	0.006703648961980396	6.43337224539991E-5
apple half	0.006736007505810222	0.006703648961980396	3.2358543829826506E-5
milk apple	0.0067199027315214925	0.006703648961980396	1.625376954109658E-5
apple became	0.0066621499237192044	0.006703648961980396	-4.149903826119128E-5
apple crumb	0.006656546052253738	0.006703648961980396	-4.710290972665806E-5
apple all	0.006652449498770082	0.006703648961980396	-5.1199463210313485E-5
apple pear	0.006647121911976735	0.006703648961980396	-5.6527050003660856E-5
strained apple	0.0066145064644990955	0.0063411384702202235	2.7336799427887223E-4
apple selling	0.0065916034148690884	0.0063411384702202235	2.5046494464886504E-4
apple still	0.006589784289466188	0.006703648961980396	-1.1386467251420836E-4
river apple	0.006536513439101292	0.0063411384702202235	1.9537496888106777E-4
plump apple	0.006516585886452321	0.0063411384702202235	1.7544741623209807E-4
apple whiskey	0.0064710364573769405	0.0063411384702202235	1.2989798715671674E-4
liked apple	0.0064710364573769405	0.0063411384702202235	1.2989798715671674E-4
apple puffs	0.00646386896931572	0.0063411384702202235	1.227304990954968E-4
apple group	0.006437762759303825	0.0063411384702202235	9.662428908360149E-5
arrange apple	0.006394772403730845	0.0063411384702202235	5.363393351062091E-5
actual apple	0.0063809838090634384	0.0063411384702202235	3.9845338843214604E-5
apple shipments	0.006378933092050586	0.005979181236433872	3.9975185561671436E-4
toffee apple	0.006370252259913376	0.0063411384702202235	2.9113789693152986E-5
cooked apple	0.00636818098473626	0.0063411384702202235	2.7042514516036414E-5
apple stem	0.00632779045108499	0.0063411384702202235	-1.3348019135232954E-5
chief apple	0.0063041706646988814	0.005979181236433872	3.249894282650101E-4
crude apple	0.0063041706646988814	0.005979181236433872	3.249894282650101E-4
apple who	0.006285524787208244	0.0063411384702202235	-5.5613683011979525E-5
roundheaded apple	0.006261645802995284	0.005979181236433872	2.824645665614119E-4
apple this	0.006251351155163175	0.0063411384702202235	-8.978731505704814E-5
until apple	0.006232045796156377	0.0063411384702202235	-1.0909267406384667E-4
potato apple	0.006220168683278752	0.005979181236433872	2.4098744684488064E-4
apple canker	0.0061930371370866885	0.005979181236433872	2.1385590065281713E-4
regular apple	0.006186883375643579	0.005979181236433872	2.077021392097077E-4
apple dropping	0.006169660747285323	0.005979181236433872	1.904795108514506E-4
apple purveyor	0.006164288556701868	0.005979181236433872	1.8510732026799664E-4
apple cost	0.0061491253021235025	0.005979181236433872	1.699440656896308E-4
oregon apple	0.00613972233926374	0.005979181236433872	1.6054110282986807E-4
apple rising	0.006135209810767848	0.005979181236433872	1.5602857433397646E-4
apple make	0.00611040306764561	0.005979181236433872	1.312218312117385E-4
ripening apple	0.006029437833956022	0.005979181236433872	5.0256597522149646E-5
apple dreams	0.005938576856298564	0.005617809841779336	3.2076701451922834E-4
june apple	0.005937837608501265	0.005979181236433872	-4.134362793260664E-5
starry apple	0.005828188819540633	0.005617809841779336	2.1037897776129665E-4
poor apple	0.0058216876608285775	0.005617809841779336	2.038778190492411E-4
apple began	0.005811767001408853	0.005979181236433872	-1.6741423502501882E-4
questionable apple	0.0057926518091687956	0.005617809841779336	1.7484196738945954E-4
color apple	0.0057926518091687956	0.005617809841779336	1.7484196738945954E-4
apple annie	0.005776797069115077	0.005979181236433872	-2.0238416731879457E-4
summer apple	0.005742904180985667	0.005617809841779336	1.2509433920633042E-4
sauce apple	0.005735319115403654	0.005617809841779336	1.1750927362431765E-4
apple mill	0.005711299624070645	0.005617809841779336	9.348978229130942E-5
